regime,temperature,n,n_ci_low,n_ci_high,K,K_ci,Q_app,Q_app_ci,jerkiness_CV,Fano,burstiness,reverse_motion_fraction,velocity_curvature_R2,pinned_fraction,number_of_events,number_of_realizations,Git_SHA
B0,900.0,1.000000092094951,1.0000000000008011,3.812507565985286,0.7633297265594832,815.892203141981,,,3.320789184264143,,-0.2925957369100349,0.3299408481926995,0.0185836885926741,0.0,0,5,1dde65274a0b6e8657cfb71f8fbebb960ec78833
