regime,temperature,n,n_ci_low,n_ci_high,K,K_ci,Q_app,Q_app_ci,jerkiness_CV,Fano,burstiness,reverse_motion_fraction,velocity_curvature_R2,pinned_fraction,number_of_events,number_of_realizations,Git_SHA
B0,900.0,5.999999999999745,5.999999999756412,5.999999999999991,901.3641339755011,715.6102158043531,,,2.97894845096065,,-0.10645199179183737,0.3789390083069459,0.252683114245103,0.0,0,5,108ce4dd2a38fad60f6ab68bb307a17860d3b92e
