regime,temperature,n,n_ci_low,n_ci_high,K,K_ci,Q_app,Q_app_ci,jerkiness_CV,Fano,burstiness,reverse_motion_fraction,velocity_curvature_R2,pinned_fraction,number_of_events,number_of_realizations,Git_SHA
B0,900.0,1.3136693453717097,1.000000000000935,3.305423520750586,2.8490977846980337,0.8387297069044439,,,3.855397286377541,,-0.30570474225594735,0.3940866098161193,0.015163916122306265,0.0,0,5,3735f7ac8609bfa145e9775daea1a57e2cc774c8
