time,step,grains_used,isoperimetric_q_mean,isoperimetric_q_median,isoperimetric_q_p90,boundary_edges_total,regime,run_dir
0.0,0,190,1.7920895484123613,1.7854416702856883,1.956505991785691,6086.0,C_GB,results/jerky_area_loss_factorial_long_20260822/20260823T012141Z-b907865386/C_GB-T900-s5101
2.000000000000001,50,183,1.792772217008281,1.7862259120342572,1.9582886226042788,5991.0,C_GB,results/jerky_area_loss_factorial_long_20260822/20260823T012141Z-b907865386/C_GB-T900-s5101
4.000000000000003,100,177,1.7865498098549344,1.776894427937363,1.9435634673380928,5888.0,C_GB,results/jerky_area_loss_factorial_long_20260822/20260823T012141Z-b907865386/C_GB-T900-s5101
6.000000000000004,150,177,1.790036017302364,1.7793720345677742,1.946431033523025,5823.0,C_GB,results/jerky_area_loss_factorial_long_20260822/20260823T012141Z-b907865386/C_GB-T900-s5101
8.000000000000005,200,175,1.7770520196062722,1.7605430432201659,1.9462914977070105,5733.0,C_GB,results/jerky_area_loss_factorial_long_20260822/20260823T012141Z-b907865386/C_GB-T900-s5101
9.999999999999963,250,170,1.781412339139993,1.7684498449017227,1.9497327097603412,5688.0,C_GB,results/jerky_area_loss_factorial_long_20260822/20260823T012141Z-b907865386/C_GB-T900-s5101
11.99999999999992,300,166,1.7780948218359225,1.7606039637725455,1.9508791782256858,5629.0,C_GB,results/jerky_area_loss_factorial_long_20260822/20260823T012141Z-b907865386/C_GB-T900-s5101
13.999999999999877,350,163,1.7863282121581563,1.7793720345677742,1.9521989794087076,5582.0,C_GB,results/jerky_area_loss_factorial_long_20260822/20260823T012141Z-b907865386/C_GB-T900-s5101
15.999999999999835,400,161,1.770655358428359,1.7643873781680703,1.920835520074599,5481.0,C_GB,results/jerky_area_loss_factorial_long_20260822/20260823T012141Z-b907865386/C_GB-T900-s5101
17.999999999999794,450,158,1.785857060913911,1.7825681948150636,1.975022010924488,5450.0,C_GB,results/jerky_area_loss_factorial_long_20260822/20260823T012141Z-b907865386/C_GB-T900-s5101
19.99999999999975,500,151,1.78329911040134,1.7862259120342572,1.9401745443583431,5407.0,C_GB,results/jerky_area_loss_factorial_long_20260822/20260823T012141Z-b907865386/C_GB-T900-s5101
21.99999999999971,550,150,1.8047366965258718,1.7909163942069393,1.9594561788909877,5385.0,C_GB,results/jerky_area_loss_factorial_long_20260822/20260823T012141Z-b907865386/C_GB-T900-s5101
23.999999999999666,600,148,1.8008699675583963,1.7931982169670355,1.9813275644703756,5304.0,C_GB,results/jerky_area_loss_factorial_long_20260822/20260823T012141Z-b907865386/C_GB-T900-s5101
25.999999999999623,650,142,1.8009156762669274,1.7869241156708533,1.9654470283051433,5236.0,C_GB,results/jerky_area_loss_factorial_long_20260822/20260823T012141Z-b907865386/C_GB-T900-s5101
27.99999999999958,700,140,1.8204210596938577,1.8117355470432417,2.029313063808908,5204.0,C_GB,results/jerky_area_loss_factorial_long_20260822/20260823T012141Z-b907865386/C_GB-T900-s5101
29.999999999999538,750,140,1.8248630216096735,1.812567729752219,2.00885996852715,5146.0,C_GB,results/jerky_area_loss_factorial_long_20260822/20260823T012141Z-b907865386/C_GB-T900-s5101
31.999999999999496,800,136,1.820415855523008,1.8205326374107427,2.002374680597005,5092.0,C_GB,results/jerky_area_loss_factorial_long_20260822/20260823T012141Z-b907865386/C_GB-T900-s5101
33.99999999999945,850,134,1.8323662463370975,1.8218349838523489,2.0241161518805457,5059.0,C_GB,results/jerky_area_loss_factorial_long_20260822/20260823T012141Z-b907865386/C_GB-T900-s5101
35.99999999999941,900,133,1.837567728823392,1.8199963220236466,2.03493788990041,5013.0,C_GB,results/jerky_area_loss_factorial_long_20260822/20260823T012141Z-b907865386/C_GB-T900-s5101
37.99999999999937,950,127,1.8381151884439535,1.8165277146723118,2.014957251819821,4957.0,C_GB,results/jerky_area_loss_factorial_long_20260822/20260823T012141Z-b907865386/C_GB-T900-s5101
39.999999999999325,1000,121,1.8309967959885676,1.8054618624701182,2.0000662704075367,4858.0,C_GB,results/jerky_area_loss_factorial_long_20260822/20260823T012141Z-b907865386/C_GB-T900-s5101
41.99999999999928,1050,117,1.8282065378682297,1.810034323210786,2.0281160517456565,4810.0,C_GB,results/jerky_area_loss_factorial_long_20260822/20260823T012141Z-b907865386/C_GB-T900-s5101
