regime,temperature,n,n_ci_low,n_ci_high,K,K_ci,Q_app,Q_app_ci,jerkiness_CV,Fano,burstiness,reverse_motion_fraction,velocity_curvature_R2,pinned_fraction,number_of_events,number_of_realizations,Git_SHA
B0,900.0,5.150462941394909,2.6088365194945053,5.999999997649436,1664.3654663551417,1180.6443706524592,,,1.4235942076854597,,-0.38468090100549124,,,,0,5,9c51345ebaf7fc707f6989da60af35f98e772b85
