regime,temperature,n,n_ci_low,n_ci_high,K,K_ci,Q_app,Q_app_ci,jerkiness_CV,Fano,burstiness,reverse_motion_fraction,velocity_curvature_R2,pinned_fraction,number_of_events,number_of_realizations,Git_SHA
B0,900.0,1.0000000000000007,1.0000000000000002,1.4529375335978425,0.061144237810248525,0.003140757843388471,,,1.6290809102412838,,-0.1093651193682178,0.2768815262961949,0.47343090252826575,0.0,0,20,336474d65233cd34256d85ce5c6c9e2e96b5da6e;94b069fe244366b11fda4e52c04da236a0d2baf7
